city_code,city_name,sector_id,street_name,street_ban_id
62490,LATTRE-SAINT-QUENTIN,1032
62507,LIENCOURT,1032
62511,LIGNEREUIL,1032
62536,MAGNICOURT-EN-COMTE,1032
62537,MAGNICOURT-SUR-CANCHE,1032
62542,MAIZIERES,1032
62544,MANIN,1032
62557,MAROEUIL,1032
62574,MINGOVAL,1032
62578,MONCHIET,1032
62579,MONCHY-AU-BOIS,1032
62583,MONDICOURT,1032
62586,MONTENESCOURT,1032
62589,MONT-SAINT-ELOI,1032
62629,NOYELLETTE,1032
62630,NOYELLE-VION,1032
62640,ORVILLE,1032
62649,PAS-EN-ARTOIS,1032
62651,PENIN,1032
62663,POMMERA,1032
62664,POMMIER,1032
62689,RANSART,1032
62694,REBREUVE-SUR-CANCHE,1032
62695,REBREUVIETTE,1032
62712,RIVIERE,1032
62741,SAINT-AMAND,1032
62778,SARS-LE-BOIS,1032
62779,SARTON,1032
62784,SAULTY,1032
62785,SAVY-BERLETTE,1032
62796,SIMENCOURT,1032
62798,SOMBRIN,1032
62802,LE SOUICH,1032
62804,SUS-SAINT-LEGER,1032
62814,THIEVRES,1032
62816,TILLOY-LES-HERMAVILLE,1032
62817,TILLOY-LES-MOFFLAINES,1032
62820,TINCQUES,1032
62856,VILLERS-BRULIN,1032
62857,VILLERS-CHATEL,1032
62860,VILLERS-SIR-SIMON,1032
62869,WAILLY,1032
62874,WANQUETIN,1032
62877,WARLINCOURT-LES-PAS,1032
62878,WARLUS,1032
62879,WARLUZEL,1032
62003,ACHEVILLE,1033
62065,AVION,1033
62570,MERICOURT,1033
62771,SALLAUMINES,1033
62861,VIMY,1033
62002,ABLAINZEVELLE,1034-nord
62005,ACHIET-LE-GRAND,1034-nord
62006,ACHIET-LE-PETIT,1034-nord
62064,AVESNES-LES-BAPAUME,1034-nord
62068,AYETTE,1034-nord
62079,BANCOURT,1034-nord
62080,BAPAUME,1034-nord,Rue de Douai,62080_0280
62080,BAPAUME,1034-nord,Rue du tour de ville,62080_1080
62080,BAPAUME,1034-sud,Rue du Marechal Leclerc,62080_0800
62080,BAPAUME,1034-sud,Chemin des glacis,62080_0660
62080,BAPAUME,1034-fallback
62082,BARASTRE,1034-nord
62093,BEAULENCOURT,1034-nord
62096,BEAUMETZ-LES-CAMBRAI,1034-nord
62103,BEHAGNIES,1034-nord
62117,BERTINCOURT,1034-nord
62121,BEUGNATRE,1034-nord
62122,BEUGNY,1034-nord
62129,BIEFVILLERS-LES-BAPAUME,1034-nord
62131,BIHUCOURT,1034-nord
62164,BOURLON,1034-nord
62181,BUCQUOY,1034-nord
62184,BUISSY,1034-nord
62185,BULLECOURT,1034-nord
62189,BUS,1034-nord
62223,CHERISY,1034-nord
62248,COURCELLES-LE-COMTE,1034-nord
62259,CROISILLES,1034-nord
62272,DOUCHY-LES-AYETTE,1034-nord
62284,ECOURT-SAINT-QUENTIN,1034-nord
62285,ECOUST-SAINT-MEIN,1034-nord
62298,EPINOY,1034-nord
62306,ERVILLERS,1034-nord
62326,FAVREUIL,1034-nord
62341,FONCQUEVILLERS,1034-nord
62343,FONTAINE-LES-CROISILLES,1034-nord
62353,FREMICOURT,1034-nord
62374,GOMIECOURT,1034-nord
62375,GOMMECOURT,1034-nord
62384,GRAINCOURT-LES-HAVRINCOURT,1034-nord
62387,GREVILLERS,1034-nord
62406,HAMELINCOURT,1034-nord
62410,HAPLINCOURT,1034-nord
62421,HAVRINCOURT,1034-nord
62422,HEBUTERNE,1034-nord
62440,HERMIES,1034-nord
62469,INCHY-EN-ARTOIS,1034-nord
62484,LAGNICOURT-MARCEL,1034-nord
62493,LEBUCQUIERE,1034-nord
62494,LECHELLE,1034-nord
62515,LIGNY-THILLOY,1034-nord
62559,MARQUION,1034-nord
62561,MARTINPUICH,1034-nord
62572,METZ-EN-COUTURE,1034-nord
62591,MORCHIES,1034-nord
62593,MORVAL,1034-nord
62594,MORY,1034-nord
62597,MOYENNEVILLE,1034-nord
62608,NEUVILLE-BOURJONVAL,1034-nord
62619,NOREUIL,1034-nord
62638,OISY-LE-VERGER,1034-nord
62646,PALLUEL,1034-nord
62671,PRONVILLE-EN-ARTOIS,1034-nord
62672,PUISIEUX,1034-nord
62673,QUEANT,1034-nord
62708,RIENCOURT-LES-BAPAUME,1034-nord
62715,ROCQUIGNY,1034-nord
62728,RUMAUCOURT,1034-nord
62731,RUYAULCOURT,1034-nord
62733,SAILLY-AU-BOIS,1034-nord
62739,SAINS-LES-MARQUION,1034-nord
62754,SAINT-LEGER,1034-nord
62776,SAPIGNIES,1034-nord
62777,LE SARS,1034-nord
62780,SAUCHY-CAUCHY,1034-nord
62781,SAUCHY-LESTREE,1034-nord
62800,SOUASTRE,1034-nord
62829,LE TRANSLOY,1034-nord
62830,TRESCAULT,1034-nord
62839,VAULX-VRAUCOURT,1034-nord
62840,VELU,1034-nord
62855,VILLERS-AU-FLOS,1034-nord
62876,WARLENCOURT-EAUCOURT,1034-nord
62909,YTRES,1034-nord
62023,ALLOUAGNE,1035
62035,ANNEZIN,1035
62119,BETHUNE,1035
62224,CHOCQUES,1035
62252,LA COUTURE,1035
62278,DROUVIN-LE-MARAIS,1035
62310,ESSARS,1035
62338,FLEURBAIX,1035
62349,FOUQUEREUIL,1035
62350,FOUQUIERES-LES-BETHUNE,1035
62454,HINGES,1035
62456,HOUCHIN,1035
62479,LABEUVRIERE,1035
62489,LAPUGNOY,1035
62491,LAVENTIE,1035
62502,LESTREM,1035
62520,LOCON,1035
62555,MARLES-LES-MINES,1035
62632,OBLINGHEM,1035
62736,SAILLY-SUR-LA-LYS,1035
62836,VAUDRICOURT,1035
62841,VENDIN-LES-BETHUNE,1035
62847,VERQUIGNEUL,1035
62848,VERQUIN,1035
62851,VIEILLE-CHAPELLE,1035
62160,BOULOGNE-SUR-MER,1036
62237,CONTEVILLE-LES-BOULOGNE,1036
62653,PERNES-LES-BOULOGNE,1036
62658,PITTEFAUX,1036
62893,WIMEREUX,1036
62894,WIMILLE,1036
62077,BAJUS,1037
62083,BARLIN,1037
62120,BEUGIN,1037
62178,BRUAY-LA-BUISSIERE,1037
62197,CAMBLAIN-CHATELAIN,1037
62218,CAUCOURT,1037
62232,LA COMTE,1037
62269,DIEVAL,1037
62270,DIVION,1037
62314,ESTREE-CAUCHY,1037
62356,FRESNICOURT-LE-DOLMEN,1037
62366,GAUCHIN-LEGAL,1037
62377,GOSNAY,1037
62400,HAILLICOURT,1037
62441,HERMIN,1037
62445,HESDIGNEUL-LES-BETHUNE,1037
62457,HOUDAIN,1037
62540,MAISNIL-LES-RUITZ,1037
62642,OURTON,1037
62693,REBREUVE-RANCHICOURT,1037
62727,RUITZ,1037
62001,ABLAIN-SAINT-NAZAIRE,1038
62019,AIX-NOULETTE,1038
62170,BOUVIGNY-BOYEFFLES,1038
62186,BULLY-LES-MINES,1038
62213,CARENCY,1038
62380,GOUY-SERVINS,1038
62386,GRENAY,1038
62528,LOOS-EN-GOHELLE,1038
62563,MAZINGARBE,1038
62737,SAINS-EN-GOHELLE,1038
62793,SERVINS,1038
62801,SOUCHEZ,1038
62854,VILLERS-AU-BOIS,1038
62043,LES ATTAQUES,1039
62057,AUDRUICQ,1039
62393,GUEMPS,1039
62548,MARCK,1039
62598,MUNCQ-NIEURLET,1039
62621,NORTKERQUE,1039
62623,NOUVELLE-EGLISE,1039
62634,OFFEKERQUE,1039
62645,OYE-PLAGE,1039
62662,POLINCOVE,1039
62699,RECQUES-SUR-HEM,1039
62730,RUMINGHEM,1039
62748,SAINT-FOLQUIN,1039
62756,SAINTE-MARIE-KERQUE,1039
62766,SAINT-OMER-CAPELLE,1039
62852,VIEILLE-EGLISE,1039
62906,ZUTKERQUE,1039
62020,ALEMBON,1040
62031,ANDRES,1040
62038,ARDRES,1040
62059,AUTINGUES,1040
62076,BAINGHEN,1040
62078,BALINGHEM,1040
62156,BONNINGUES-LES-CALAIS,1040
62161,BOUQUEHAULT,1040
62167,BOURSIN,1040
62174,BREMES,1040
62191,CAFFIERS,1040
62203,CAMPAGNE-LES-GUINES,1040
62239,COQUELLES,1040
62244,COULOGNE,1040
62307,ESCALLES,1040
62334,FIENNES,1040
62360,FRETHUN,1040
62397,GUINES,1040
62408,HAMES-BOUCRES,1040
62412,HARDINGHEN,1040
62432,HERBINGHEN,1040
62439,HERMELINGHEN,1040
62455,HOCQUINGHEN,1040
62488,LANDRETHUN-LES-ARDRES,1040
62506,LICQUES,1040
62531,LOUCHES,1040
62614,NIELLES-LES-ARDRES,1040
62615,NIELLES-LES-CALAIS,1040
62654,PEUPLINGUES,1040
62657,PIHEN-LES-GUINES,1040
62716,RODELINGHEM,1040
62769,SAINT-TRICAT,1040
62774,SANGATTE,1040
62775,SANGHEN,1040
62215,CARVIN,1041
62250,COURRIERES,1041
62274,DOURGES,1041
62321,EVIN-MALMAISON,1041
62497,LEFOREST,1041
62637,OIGNIES,1041
62907,LIBERCOURT,1041
62017,AIX-EN-ERGNY,1042
62021,ALETTE,1042
62044,ATTIN,1042
62062,AVESNES,1042
62102,BECOURT,1042
62116,BERNIEULLES,1042
62123,BEUSSENT,1042
62124,BEUTIN,1042
62127,BEZINGHEM,1042
62134,BIMONT,1042
62168,BOURTHES,1042
62176,BREXENT-ENOCQ,1042
62201,CAMIERS,1042
62202,CAMPAGNE-LES-BOULONNAIS,1042
62227,CLENLEU,1042
62241,CORMONT,1042
62261,CUCQ,1042
62296,ENQUIN-SUR-BAILLONS,1042
62302,ERGNY,1042
62312,ESTREE,1042
62315,ESTREELLES,1042
62318,ETAPLES,1042
62354,FRENCQ,1042
62437,HERLY,1042
62460,HUBERSENT,1042
62463,HUCQUELIERS,1042
62466,HUMBERT,1042
62472,INXENT,1042
62496,LEFAUX,1042
62527,LONGVILLIERS,1042
62545,MANINGHEM,1042
62554,MARESVILLE,1042
62571,MERLIMONT,1042
62585,MONTCAVREL,1042
62648,PARENTY,1042
62670,PREURES,1042
62682,QUILEN,1042
62698,RECQUES-SUR-COURSE,1042
62729,RUMILLY,1042
62742,SAINT-AUBIN,1042
62752,SAINT-JOSSE,1042
62762,SAINT-MICHEL-SOUS-BOIS,1042
62826,LE TOUQUET-PARIS-PLAGE,1042
62832,TUBERSENT,1042
62844,VERCHOCQ,1042
62886,WICQUINGHEM,1042
62887,WIDEHEM,1042
62903,ZOTEUX,1042
62148,BOIS-BERNARD,1043
62249,COURCELLES-LES-LENS,1043
62277,DROCOURT,1043
62427,HENIN-BEAUMONT,1043
62587,MONTIGNY-EN-GOHELLE,1043
62624,NOYELLES-GODAULT,1043
62724,ROUVROY,1043
62018,AIX-EN-ISSART,1044
62026,AMBRICOURT,1044
62046,AUBIN-SAINT-VAAST,1044
62050,AUCHY-LES-HESDIN,1044
62066,AVONDANCE,1044
62100,BEAURAINVILLE,1044
62150,BOISJEAN,1044
62157,BOUBERS-LES-HESMOND,1044
62175,BREVILLERS,1044
62177,BRIMEUX,1044
62183,BUIRE-LE-SEC,1044
62204,CAMPAGNE-LES-HESDIN,1044
62209,CANLERS,1044
62212,CAPELLE-LES-HESDIN,1044
62219,CAUMONT,1044
62220,CAVRON-SAINT-MARTIN,1044
62222,CHERIENNES,1044
62236,CONTES,1044
62246,COUPELLE-NEUVE,1044
62247,COUPELLE-VIEILLE,1044
62256,CREPY,1044
62257,CREQUY,1044
62275,DOURIEZ,1044
62293,EMBRY,1044
62359,FRESSIN,1044
62364,FRUGES,1044
62382,GOUY-SAINT-ANDRE,1044
62388,GRIGNY,1044
62395,GUIGNY,1044
62398,GUISY,1044
62447,HESDIN,1044
62449,HESMOND,1044
62453,HEZECQUES,1044
62461,HUBY-SAINT-LEU,1044
62481,LABROYE,1044
62492,LEBIEZ,1044
62501,LESPINOY,1044
62521,LA LOGE,1044
62522,LOISON-SUR-CREQUOISE,1044
62533,LUGY,1044
62538,MAINTENAY,1044
62547,MARANT,1044
62549,MARCONNE,1044
62550,MARCONNELLE,1044
62551,MARENLA,1044
62552,MARESQUEL-ECQUEMICOURT,1044
62556,MARLES-SUR-CANCHE,1044
62562,MATRINGHEM,1044
62565,MENCAS,1044
62596,MOURIEZ,1044
62635,OFFIN,1044
62647,LE PARCQ,1044
62659,PLANQUES,1044
62661,BOUIN-PLUMOISON,1044
62677,LE QUESNOY-EN-ARTOIS,1044
62685,RADINGHEM,1044
62690,RAYE-SUR-AUTHIE,1044
62700,REGNAUVILLE,1044
62710,RIMBOVAL,1044
62723,ROUSSENT,1044
62725,ROYON,1044
62726,RUISSEAUVILLE,1044
62738,SAINS-LES-FRESSIN,1044
62743,SAINTE-AUSTREBERTHE,1044
62745,SAINT-DENOEUX,1044
62768,SAINT-REMY-AU-BOIS,1044
62783,SAULCHOY,1044
62787,SEMPY,1044
62790,SENLIS,1044
62823,TORCY,1044
62824,TORTEFONTAINE,1044
62843,VERCHIN,1044
62862,VINCLY,1044
62871,WAMBERCOURT,1044
62872,WAMIN,1044
62107,BENIFONTAINE,1046
62464,HULLUCH,1046
62498,LENS,1046
62523,LOISON-SOUS-LENS,1046
62842,VENDIN-LE-VIEIL,1046
62033,ANNAY,1047
62133,BILLY-MONTIGNY,1047
62311,ESTEVELLES,1047
62351,FOUQUIERES-LES-LENS,1047
62413,HARNES,1047
62573,MEURCHIN,1047
62628,NOYELLES-SOUS-LENS,1047
62666,PONT-A-VENDIN,1047
62895,WINGLES,1047
62032,ANGRES,1048
62291,ELEU-DIT-LEAUWETTE,1048
62371,GIVENCHY-EN-GOHELLE,1048
62510,LIEVIN,1048
62028,AMES,1049
62029,AMETTES,1049
62048,AUCHEL,1049
62049,AUCHY-AU-BOIS,1049
62141,BLESSY,1049
62162,BOURECQ,1049
62188,BURBURE,1049
62190,BUSNES,1049
62194,CALONNE-RICOUART,1049
62195,CALONNE-SUR-LA-LYS,1049
62217,CAUCHY-A-LA-TOUR,1049
62286,ECQUEDECQUES,1049
62313,ESTREE-BLANCHE,1049
62328,FERFAY,1049
62376,GONNEHEM,1049
62391,GUARBECQUE,1049
62407,HAM-EN-ARTOIS,1049
62473,ISBERGUES,1049
62486,LAMBRES,1049
62500,LESPESSES,1049
62508,LIERES,1049
62509,LIETTRES,1049
62512,LIGNY-LES-AIRE,1049
62516,LILLERS,1049
62517,LINGHEM,1049
62532,LOZINGHEM,1049
62564,MAZINGHEM,1049
62584,MONT-BERNANCHON,1049
62620,NORRENT-FONTES,1049
62676,QUERNES,1049
62701,RELY,1049
62713,ROBECQ,1049
62720,ROMBLY,1049
62747,SAINT-FLORIS,1049
62750,SAINT-HILAIRE-COTTES,1049
62770,SAINT-VENANT,1049
62885,WESTREHEM,1049
62900,WITTERNESSE,1049
62015,AIRON-NOTRE-DAME,1050
62016,AIRON-SAINT-VAAST,1050
62094,BEAUMERIE-SAINT-MARTIN,1050
62108,BERCK,1050
62196,LA CALOTTERIE,1050
62206,CAMPIGNEULLES-LES-GRANDES,1050
62207,CAMPIGNEULLES-LES-PETITES,1050
62231,COLLINE-BEAUMONT,1050
62233,CONCHIL-LE-TEMPLE,1050
62289,ECUIRES,1050
62390,GROFFLIERS,1050
62499,LEPINE,1050
62535,LA MADELAINE-SOUS-MONTREUIL,1050
62588,MONTREUIL,1050
62602,NEMPONT-SAINT-FIRMIN,1050
62610,NEUVILLE-SOUS-MONTREUIL,1050
62688,RANG-DU-FLIERS,1050
62799,SORRUS,1050
62815,TIGNY-NOYELLE,1050
62849,VERTON,1050
62866,WABEN,1050
62870,WAILLY-BEAUCAMP,1050
62034,ANNEQUIN,1051
62051,AUCHY-LES-MINES,1051
62126,BEUVRY,1051
62132,BILLY-BERCLAU,1051
62200,CAMBRIN,1051
62262,CUINCHY,1051
62276,DOUVRIN,1051
62330,FESTUBERT,1051
62373,GIVENCHY-LES-LA-BASSEE,1051
62401,HAISNES,1051
62443,HERSIN-COUPIGNY,1051
62480,LABOURSE,1051
62529,LORGIES,1051
62606,NEUVE-CHAPELLE,1051
62617,NOEUX-LES-MINES,1051
62626,NOYELLES-LES-VERMELLES,1051
62706,RICHEBOURG,1051
62735,SAILLY-LABOURSE,1051
62846,VERMELLES,1051
62863,VIOLAINES,1051
62235,CONDETTE,1052
62264,DANNES,1052
62300,EQUIHEN-PLAGE,1052
62446,HESDIGNEUL-LES-BOULOGNE,1052
62448,HESDIN-L-ABBE,1052
62474,ISQUES,1052
62603,NESLES,1052
62604,NEUFCHATEL-HARDELOT,1052
62643,OUTREAU,1052
62667,LE PORTEL,1052
62746,SAINT-ETIENNE-AU-MONT,1052
62755,SAINT-LEONARD,1052
62022,ALINCTHUN,1053
62025,AMBLETEUSE,1053
62052,AUDEMBERT,1053
62054,AUDINGHEN,1053
62056,AUDRESSELLES,1053
62075,BAINCTHUN,1053
62089,BAZINGHEN,1053
62104,BELLEBRUNE,1053
62105,BELLE-ET-HOULLEFORT,1053
62125,BEUVREQUEN,1053
62165,BOURNONVILLE,1053
62179,BRUNEMBERT,1053
